ensembl_transcript_id	ensembl_gene_id
FBtr0070862	FBgn0052755
FBtr0087456	FBgn0033981
FBtr0081258	FBgn0027949
FBtr0301535	FBgn0003218
FBtr0301534	FBgn0003218
FBtr0301532	FBgn0003218
FBtr0331716	FBgn0003218
FBtr0100195	FBgn0003218
FBtr0340289	FBgn0003218
FBtr0100194	FBgn0003218
FBtr0073823	FBgn0003218
FBtr0073822	FBgn0003218
FBtr0331717	FBgn0003218
FBtr0301533	FBgn0003218
FBtr0310370	FBgn0021814
FBtr0088825	FBgn0021814
FBtr0078191	FBgn0036985
FBtr0072380	FBgn0035070
FBtr0345260	FBgn0041224
FBtr0085081	FBgn0041224
FBtr0310332	FBgn0263705
FBtr0310333	FBgn0263705
FBtr0310334	FBgn0263705
FBtr0346278	FBgn0263705
FBtr0347054	FBgn0267613
FBtr0304878	FBgn0262540
FBtr0083478	FBgn0000063
FBtr0331348	FBgn0000063
FBtr0113524	FBgn0083016
FBtr0087678	FBgn0027581
FBtr0330618	FBgn0027581
FBtr0330617	FBgn0027581
FBtr0344787	FBgn0032973
FBtr0299905	FBgn0032973
FBtr0071331	FBgn0000077
FBtr0307281	FBgn0000077
FBtr0073941	FBgn0266710
FBtr0333167	FBgn0264540
FBtr0087623	FBgn0033859
FBtr0340075	FBgn0265526
FBtr0345464	FBgn0032360
FBtr0345463	FBgn0032360
FBtr0080251	FBgn0032360
FBtr0083354	FBgn0038455
FBtr0073231	FBgn0035522
FBtr0301230	FBgn0027054
FBtr0088859	FBgn0027054
FBtr0077502	FBgn0031574
FBtr0334832	FBgn0031574
FBtr0077501	FBgn0031574
FBtr0343437	FBgn0034990
FBtr0072276	FBgn0034990
FBtr0300874	FBgn0034990
FBtr0100169	FBgn0034990
FBtr0112441	FBgn0085276
FBtr0086001	FBgn0033072
FBtr0091850	FBgn0053846
FBtr0331862	FBgn0036897
FBtr0306354	FBgn0036897
FBtr0290116	FBgn0036897
FBtr0074962	FBgn0036897
FBtr0075478	FBgn0036591
FBtr0342829	FBgn0265905
FBtr0091786	FBgn0061362
FBtr0303376	FBgn0017448
FBtr0085861	FBgn0017448
FBtr0078976	FBgn0037227
FBtr0088981	FBgn0033184
FBtr0342915	FBgn0004858
FBtr0080637	FBgn0004858
FBtr0310554	FBgn0011217
FBtr0083018	FBgn0011217
FBtr0336876	FBgn0011217
FBtr0347092	FBgn0267637
FBtr0075978	FBgn0052102
FBtr0308889	FBgn0037624
FBtr0081915	FBgn0037624
FBtr0335482	FBgn0031496
FBtr0335481	FBgn0031496
FBtr0300814	FBgn0031496
FBtr0078214	FBgn0037010
FBtr0331566	FBgn0037010
FBtr0345654	FBgn0266854
FBtr0084220	FBgn0038957
FBtr0084219	FBgn0038957
FBtr0084221	FBgn0038957
FBtr0344086	FBgn0266351
FBtr0113048	FBgn0033165
FBtr0310395	FBgn0263748
FBtr0082485	FBgn0037970
FBtr0334154	FBgn0037970
FBtr0081967	FBgn0037656
FBtr0080291	FBgn0014019
FBtr0342591	FBgn0014019
FBtr0301426	FBgn0026064
FBtr0088166	FBgn0026385
FBtr0085679	FBgn0039789
FBtr0333027	FBgn0036391
FBtr0333026	FBgn0036391
FBtr0333028	FBgn0036391
FBtr0333029	FBgn0036391
FBtr0301738	FBgn0260953
FBtr0084664	FBgn0020018
FBtr0086834	FBgn0034251
FBtr0087470	FBgn0266723
FBtr0071547	FBgn0034573
FBtr0070874	FBgn0029849
FBtr0070875	FBgn0029849
FBtr0074864	FBgn0036942
FBtr0346432	FBgn0267242
FBtr0334116	FBgn0264739
FBtr0085053	FBgn0039439
FBtr0081293	FBgn0003923
FBtr0340192	FBgn0262869
FBtr0306200	FBgn0262869
FBtr0330033	FBgn0262869
FBtr0306205	FBgn0262869
FBtr0346115	FBgn0262869
FBtr0306202	FBgn0262869
FBtr0306204	FBgn0262869
FBtr0306199	FBgn0262869
FBtr0306203	FBgn0262869
FBtr0306201	FBgn0262869
FBtr0112383	FBgn0085219
FBtr0334605	FBgn0046114
FBtr0084336	FBgn0046114
FBtr0085046	FBgn0039451
FBtr0339242	FBgn0039451
FBtr0113539	FBgn0083038
FBtr0111188	FBgn0263830
FBtr0343092	FBgn0263830
FBtr0085983	FBgn0011887
FBtr0087954	FBgn0033733
FBtr0111120	FBgn0040007
FBtr0334985	FBgn0040007
FBtr0345430	FBgn0260648
FBtr0077883	FBgn0260648
FBtr0342925	FBgn0265954
FBtr0345862	FBgn0266962
FBtr0346078	FBgn0266962
FBtr0091666	FBgn0086661
FBtr0087498	FBgn0010638
FBtr0074416	FBgn0030807
FBtr0072099	FBgn0050183
FBtr0345467	FBgn0050183
FBtr0077017	FBgn0022699
FBtr0085978	FBgn0033063
FBtr0332948	FBgn0033063
FBtr0304730	FBgn0033063
FBtr0084728	FBgn0015625
FBtr0334578	FBgn0015625
FBtr0333936	FBgn0264702
FBtr0303375	FBgn0036480
FBtr0075638	FBgn0036480
FBtr0333853	FBgn0036480
FBtr0081930	FBgn0037637
FBtr0345965	FBgn0267021
FBtr0345966	FBgn0267021
FBtr0310323	FBgn0033661
FBtr0077069	FBgn0035657
FBtr0070367	FBgn0023516
FBtr0070368	FBgn0023516
FBtr0304020	FBgn0262101
FBtr0340327	FBgn0086367
FBtr0071335	FBgn0086367
FBtr0309797	FBgn0036830
FBtr0299821	FBgn0036830
FBtr0074558	FBgn0030915
FBtr0074193	FBgn0030688
FBtr0347298	FBgn0267738
FBtr0346104	FBgn0267089
FBtr0083887	FBgn0038798
FBtr0085796	FBgn0039854
FBtr0074979	FBgn0036876
FBtr0333845	FBgn0036876
FBtr0071048	FBgn0024250
FBtr0086701	FBgn0003067
FBtr0344337	FBgn0037601
FBtr0081893	FBgn0037601
FBtr0333799	FBgn0020513
FBtr0073705	FBgn0020513
FBtr0304840	FBgn0030812
FBtr0310524	FBgn0030812
FBtr0304839	FBgn0030812
FBtr0074412	FBgn0030812
FBtr0330596	FBgn0030812
FBtr0310525	FBgn0030812
FBtr0345237	FBgn0266737
FBtr0072350	FBgn0017556
FBtr0343481	FBgn0017556
FBtr0081777	FBgn0042102
FBtr0080682	FBgn0013300
FBtr0345434	FBgn0013300
FBtr0083188	FBgn0038376
FBtr0080642	FBgn0264253
FBtr0074085	FBgn0030679
FBtr0346187	FBgn0030679
FBtr0082788	FBgn0038158
FBtr0342642	FBgn0265812
FBtr0087759	FBgn0033816
FBtr0347355	FBgn0267789
FBtr0333424	FBgn0264565
FBtr0346320	FBgn0267188
FBtr0075216	FBgn0015550
FBtr0301354	FBgn0001250
FBtr0074357	FBgn0001250
FBtr0301353	FBgn0001250
FBtr0301352	FBgn0001250
FBtr0084868	FBgn0039300
FBtr0304693	FBgn0039300
FBtr0333456	FBgn0052438
FBtr0301600	FBgn0052438
FBtr0333455	FBgn0052438
FBtr0301601	FBgn0052438
FBtr0080843	FBgn0001995
FBtr0082670	FBgn0005671
FBtr0301661	FBgn0005671
FBtr0082671	FBgn0005671
FBtr0339979	FBgn0053469
FBtr0087504	FBgn0053469
FBtr0073379	FBgn0030239
FBtr0305282	FBgn0262608
FBtr0307049	FBgn0262608
FBtr0346722	FBgn0001313
FBtr0302886	FBgn0053062
FBtr0302887	FBgn0053062
FBtr0305979	FBgn0086690
FBtr0333946	FBgn0086690
FBtr0333940	FBgn0086690
FBtr0099993	FBgn0086690
FBtr0333943	FBgn0086690
FBtr0333941	FBgn0086690
FBtr0333947	FBgn0086690
FBtr0333942	FBgn0086690
FBtr0333939	FBgn0086690
FBtr0333945	FBgn0086690
FBtr0305977	FBgn0086690
FBtr0333944	FBgn0086690
FBtr0345609	FBgn0011576
FBtr0070387	FBgn0011576
FBtr0087083	FBgn0034151
FBtr0344852	FBgn0051809
FBtr0113414	FBgn0051809
FBtr0345451	FBgn0266795
FBtr0077454	FBgn0031607
FBtr0332945	FBgn0066292
FBtr0304705	FBgn0004901
FBtr0081764	FBgn0004901
FBtr0084667	FBgn0039214
FBtr0306172	FBgn0039214
FBtr0084668	FBgn0039214
FBtr0330309	FBgn0039214
FBtr0330308	FBgn0039214
FBtr0339135	FBgn0039214
FBtr0086324	FBgn0034483
FBtr0079528	FBgn0011861
FBtr0088904	FBgn0033187
FBtr0344244	FBgn0266381
FBtr0087222	FBgn0034076
FBtr0082590	FBgn0086134
FBtr0072563	FBgn0035144
FBtr0073208	FBgn0035496
FBtr0345693	FBgn0036075
FBtr0301227	FBgn0036075
FBtr0302857	FBgn0261571
FBtr0074417	FBgn0030806
FBtr0081780	FBgn0037513
FBtr0302996	FBgn0261631
FBtr0339390	FBgn0263446
FBtr0309292	FBgn0263446
FBtr0340139	FBgn0040319
FBtr0071108	FBgn0040319
FBtr0071107	FBgn0040319
FBtr0340138	FBgn0040319
FBtr0083738	FBgn0038695
FBtr0346143	FBgn0038695
FBtr0077936	FBgn0031343
FBtr0077939	FBgn0031343
FBtr0077938	FBgn0031343
FBtr0334822	FBgn0031343
FBtr0334821	FBgn0031343
FBtr0077937	FBgn0031343
FBtr0070555	FBgn0029645
FBtr0074754	FBgn0086384
FBtr0345992	FBgn0086384
FBtr0078140	FBgn0031238
FBtr0336989	FBgn0031238
FBtr0078141	FBgn0031238
FBtr0334132	FBgn0264748
FBtr0306641	FBgn0267376
FBtr0273347	FBgn0267376
FBtr0082292	FBgn0267376
FBtr0082291	FBgn0267376
FBtr0273346	FBgn0267376
FBtr0273345	FBgn0267376
FBtr0082295	FBgn0267376
FBtr0082294	FBgn0267376
FBtr0334828	FBgn0264882
FBtr0345937	FBgn0053474
FBtr0088260	FBgn0053474
FBtr0086254	FBgn0034528
FBtr0342722	FBgn0034528
FBtr0340606	FBgn0265694
FBtr0307113	FBgn0263095
FBtr0114030	FBgn0262123
FBtr0114029	FBgn0262123
FBtr0331403	FBgn0035164
FBtr0072596	FBgn0035164
FBtr0073748	FBgn0010303
FBtr0330396	FBgn0010303
FBtr0073747	FBgn0010303
FBtr0330397	FBgn0010303
FBtr0340303	FBgn0010303
FBtr0344791	FBgn0028879
FBtr0080703	FBgn0028879
FBtr0344792	FBgn0028879
FBtr0307486	FBgn0028879
FBtr0332180	FBgn0028879
FBtr0080702	FBgn0028879
FBtr0085305	FBgn0039591
FBtr0306301	FBgn0037556
FBtr0081806	FBgn0037556
FBtr0091695	FBgn0065105
FBtr0332277	FBgn0264382
FBtr0076258	FBgn0036093
FBtr0076257	FBgn0036093
FBtr0306159	FBgn0262854
FBtr0307111	FBgn0263092
FBtr0333819	FBgn0037949
FBtr0082531	FBgn0037949
FBtr0331171	FBgn0035816
FBtr0346865	FBgn0035816
FBtr0076809	FBgn0035816
FBtr0334644	FBgn0035816
FBtr0070312	FBgn0023514
FBtr0113238	FBgn0038309
FBtr0080674	FBgn0053309
FBtr0075759	FBgn0036389
FBtr0346645	FBgn0036389
FBtr0339262	FBgn0027574
FBtr0085106	FBgn0027574
FBtr0345399	FBgn0266774
FBtr0310202	FBgn0262856
FBtr0301296	FBgn0037263
FBtr0304829	FBgn0262484
FBtr0340362	FBgn0031111
FBtr0077326	FBgn0031111
FBtr0332739	FBgn0264471
FBtr0344387	FBgn0038028
FBtr0082606	FBgn0038028
FBtr0073775	FBgn0030480
FBtr0343147	FBgn0030480
FBtr0076582	FBgn0035933
FBtr0299872	FBgn0050441
FBtr0302709	FBgn0261555
FBtr0302710	FBgn0261555
FBtr0302711	FBgn0261555
FBtr0082795	FBgn0038163
FBtr0309093	FBgn0038163
FBtr0306321	FBgn0262904
FBtr0306322	FBgn0262904
FBtr0304592	FBgn0033524
FBtr0088313	FBgn0033524
FBtr0088312	FBgn0033524
FBtr0088311	FBgn0033524
FBtr0301011	FBgn0085265
FBtr0345938	FBgn0085265
FBtr0083184	FBgn0038373
FBtr0091832	FBgn0053828
FBtr0345339	FBgn0011260
FBtr0087090	FBgn0011260
FBtr0087089	FBgn0011260
FBtr0087088	FBgn0011260
FBtr0331628	FBgn0031490
FBtr0077647	FBgn0031490
FBtr0346199	FBgn0267105
FBtr0334827	FBgn0264883
FBtr0332023	FBgn0001991
FBtr0332020	FBgn0001991
FBtr0090003	FBgn0001991
FBtr0090005	FBgn0001991
FBtr0332024	FBgn0001991
FBtr0090006	FBgn0001991
FBtr0332021	FBgn0001991
FBtr0332025	FBgn0001991
FBtr0090004	FBgn0001991
FBtr0332022	FBgn0001991
FBtr0075134	FBgn0036781
FBtr0302360	FBgn0016675
FBtr0081201	FBgn0016675
FBtr0073709	FBgn0030410
FBtr0346122	FBgn0030410
FBtr0307897	FBgn0030409
FBtr0073674	FBgn0030409
FBtr0300240	FBgn0259933
FBtr0085772	FBgn0039830
FBtr0085773	FBgn0039830
FBtr0306237	FBgn0039830
FBtr0305121	FBgn0039830
FBtr0085774	FBgn0039830
FBtr0305122	FBgn0039830
FBtr0346889	FBgn0267514
FBtr0333222	FBgn0262737
FBtr0304984	FBgn0262737
FBtr0332736	FBgn0262737
FBtr0111017	FBgn0262737
FBtr0301364	FBgn0262737
FBtr0078470	FBgn0262737
FBtr0304980	FBgn0262737
FBtr0346820	FBgn0262737
FBtr0078468	FBgn0262737
FBtr0304982	FBgn0262737
FBtr0304983	FBgn0262737
FBtr0304981	FBgn0262737
FBtr0080101	FBgn0265264
FBtr0113506	FBgn0082952
FBtr0290204	FBgn0039367
FBtr0076247	FBgn0013469
FBtr0345346	FBgn0013469
FBtr0333361	FBgn0013469
FBtr0330080	FBgn0013469
FBtr0080531	FBgn0051813
FBtr0343656	FBgn0051813
FBtr0082513	FBgn0037963
FBtr0307206	FBgn0026084
FBtr0070640	FBgn0026084
FBtr0070641	FBgn0026084
FBtr0343425	FBgn0026084
FBtr0070639	FBgn0026084
FBtr0337015	FBgn0038429
FBtr0083289	FBgn0038429
FBtr0345161	FBgn0040309
FBtr0339699	FBgn0040309
FBtr0073763	FBgn0040309
FBtr0073764	FBgn0040309
FBtr0339700	FBgn0040309
FBtr0335155	FBgn0031069
FBtr0335157	FBgn0031069
FBtr0074795	FBgn0031069
FBtr0335156	FBgn0031069
FBtr0300296	FBgn0259951
FBtr0086915	FBgn0022029
FBtr0086913	FBgn0022029
FBtr0086912	FBgn0022029
FBtr0086914	FBgn0022029
FBtr0071402	FBgn0261617
FBtr0333521	FBgn0261617
FBtr0302723	FBgn0261617
FBtr0302722	FBgn0261617
FBtr0077423	FBgn0000227
FBtr0301763	FBgn0264975
FBtr0301762	FBgn0264975
FBtr0305914	FBgn0264975
FBtr0071208	FBgn0264975
FBtr0071209	FBgn0264975
FBtr0333523	FBgn0264975
FBtr0301764	FBgn0264975
FBtr0333522	FBgn0264975
FBtr0071207	FBgn0264975
FBtr0343733	FBgn0266157
FBtr0339730	FBgn0265424
FBtr0076089	FBgn0036204
FBtr0073205	FBgn0000449
FBtr0346127	FBgn0051976
FBtr0302194	FBgn0051976
FBtr0083024	FBgn0038281
FBtr0079607	FBgn0051901
FBtr0273265	FBgn0039331
FBtr0083618	FBgn0038575
FBtr0083617	FBgn0038575
FBtr0084621	FBgn0039197
FBtr0084622	FBgn0039197
FBtr0074798	FBgn0031078
FBtr0074799	FBgn0031078
FBtr0087025	FBgn0034157
FBtr0087024	FBgn0034157
FBtr0085033	FBgn0051081
FBtr0085472	FBgn0039670
FBtr0332513	FBgn0031443
FBtr0077699	FBgn0031443
FBtr0346586	FBgn0026577
FBtr0331677	FBgn0026577
FBtr0100832	FBgn0065108
FBtr0342716	FBgn0034534
FBtr0086230	FBgn0034534
FBtr0082310	FBgn0010421
FBtr0082904	FBgn0051327
FBtr0345852	FBgn0266956
FBtr0078726	FBgn0037365
FBtr0334950	FBgn0037365
FBtr0334896	FBgn0085391
FBtr0344218	FBgn0085391
FBtr0334897	FBgn0085391
FBtr0112583	FBgn0085391
FBtr0344217	FBgn0085391
FBtr0076928	FBgn0035736
FBtr0078399	FBgn0037081
FBtr0078400	FBgn0037081
FBtr0081099	FBgn0032705
FBtr0071049	FBgn0029944
FBtr0077090	FBgn0035626
FBtr0077386	FBgn0031638
FBtr0079742	FBgn0032068
FBtr0345752	FBgn0032068
FBtr0333891	FBgn0011509
FBtr0076598	FBgn0011509
FBtr0085372	FBgn0039637
FBtr0085371	FBgn0039637
FBtr0085373	FBgn0039637
FBtr0342964	FBgn0265962
FBtr0080181	FBgn0027453
FBtr0070716	FBgn0029729
FBtr0333534	FBgn0260470
FBtr0333535	FBgn0260470
FBtr0079005	FBgn0260470
FBtr0079004	FBgn0260470
FBtr0339237	FBgn0031855
FBtr0079303	FBgn0031855
FBtr0086051	FBgn0033043
FBtr0082077	FBgn0037722
FBtr0086849	FBgn0063382
FBtr0346727	FBgn0053511
FBtr0087792	FBgn0033787
FBtr0345371	FBgn0033787
FBtr0339247	FBgn0051108
FBtr0084802	FBgn0051108
FBtr0304229	FBgn0262382
FBtr0304228	FBgn0262382
FBtr0075620	FBgn0026320
FBtr0071379	FBgn0000233
FBtr0340217	FBgn0034246
FBtr0086904	FBgn0034246
FBtr0087950	FBgn0033738
FBtr0087951	FBgn0033738
FBtr0076602	FBgn0035876
FBtr0079601	FBgn0032020
FBtr0343777	FBgn0086856
FBtr0078128	FBgn0086856
FBtr0076714	FBgn0035868
FBtr0089318	FBgn0032720
FBtr0342901	FBgn0265937
FBtr0336858	FBgn0265085
FBtr0079677	FBgn0051896
FBtr0080367	FBgn0032430
FBtr0088787	FBgn0050297
FBtr0080006	FBgn0032235
FBtr0076712	FBgn0035871
FBtr0076711	FBgn0035871
FBtr0336809	FBgn0265082
FBtr0336811	FBgn0265082
FBtr0336810	FBgn0265082
FBtr0336812	FBgn0265082
FBtr0080482	FBgn0032489
FBtr0088071	FBgn0011915
FBtr0301682	FBgn0051690
FBtr0086410	FBgn0053418
FBtr0300447	FBgn0004107
FBtr0083922	FBgn0004107
FBtr0083921	FBgn0004107
FBtr0076311	FBgn0036072
FBtr0346872	FBgn0267511
FBtr0085465	FBgn0025457
FBtr0339148	FBgn0025457
FBtr0339382	FBgn0259234
FBtr0300527	FBgn0259234
FBtr0299847	FBgn0259234
FBtr0301766	FBgn0259234
FBtr0299845	FBgn0259234
FBtr0299846	FBgn0259234
FBtr0339381	FBgn0259234
FBtr0100869	FBgn0013694
FBtr0308938	FBgn0054052
FBtr0308939	FBgn0054052
FBtr0300060	FBgn0051266
FBtr0300011	FBgn0036255
FBtr0331427	FBgn0041710
FBtr0331426	FBgn0041710
FBtr0082723	FBgn0041710
FBtr0307876	FBgn0263220
FBtr0307878	FBgn0263220
FBtr0307877	FBgn0263220
FBtr0331336	FBgn0263220
FBtr0307879	FBgn0263220
FBtr0331338	FBgn0263220
FBtr0307881	FBgn0263220
FBtr0331337	FBgn0263220
FBtr0307880	FBgn0263220
FBtr0085579	FBgn0051030
FBtr0110834	FBgn0051030
FBtr0085362	FBgn0039629
FBtr0347354	FBgn0267788
FBtr0082906	FBgn0038209
FBtr0334937	FBgn0085638
FBtr0301792	FBgn0085638
FBtr0301791	FBgn0085638
FBtr0301790	FBgn0085638
FBtr0113499	FBgn0082993
FBtr0091699	FBgn0065084
FBtr0329878	FBgn0034204
FBtr0086997	FBgn0034204
FBtr0081839	FBgn0037579
FBtr0336917	FBgn0263967
FBtr0329875	FBgn0263967
FBtr0081965	FBgn0037653
FBtr0088406	FBgn0033483
FBtr0088405	FBgn0033483
FBtr0336798	FBgn0000083
FBtr0336797	FBgn0000083
FBtr0089517	FBgn0000083
FBtr0089519	FBgn0000083
FBtr0089520	FBgn0000083
FBtr0089518	FBgn0000083
FBtr0299926	FBgn0044872
FBtr0086711	FBgn0034366
FBtr0086712	FBgn0034366
FBtr0076044	FBgn0036232
FBtr0310535	FBgn0036232
FBtr0086383	FBgn0053391
FBtr0345624	FBgn0266849
FBtr0331331	FBgn0264845
FBtr0072663	FBgn0262937
FBtr0335469	FBgn0264992
FBtr0334035	FBgn0030757
FBtr0074296	FBgn0030757
FBtr0346688	FBgn0259850
FBtr0329880	FBgn0020767
FBtr0087468	FBgn0020767
FBtr0329879	FBgn0020767
FBtr0301209	FBgn0034501
FBtr0086298	FBgn0034501
FBtr0073335	FBgn0035541
FBtr0113139	FBgn0035541
FBtr0075645	FBgn0036489
FBtr0075410	FBgn0027080
FBtr0347110	FBgn0267649
FBtr0084239	FBgn0038948
FBtr0330378	FBgn0038948
FBtr0077994	FBgn0003310
FBtr0077993	FBgn0003310
FBtr0290310	FBgn0267398
FBtr0344755	FBgn0267398
FBtr0306681	FBgn0028935
FBtr0303782	FBgn0051955
FBtr0345639	FBgn0051955
FBtr0345543	FBgn0051955
FBtr0077540	FBgn0051955
FBtr0308923	FBgn0051451
FBtr0308922	FBgn0051451
FBtr0300552	FBgn0034159
FBtr0081310	FBgn0044811
FBtr0333220	FBgn0036844
FBtr0075035	FBgn0036844
FBtr0075036	FBgn0036844
FBtr0330089	FBgn0036844
FBtr0310388	FBgn0263743
FBtr0081179	FBgn0051800
FBtr0079933	FBgn0032176
FBtr0079076	FBgn0016660
FBtr0343225	FBgn0016660
FBtr0085814	FBgn0051204
FBtr0073356	FBgn0052237
FBtr0086818	FBgn0034283
FBtr0306683	FBgn0036380
FBtr0086305	FBgn0034494
FBtr0076005	FBgn0036264
FBtr0087463	FBgn0016684
FBtr0329884	FBgn0016684
FBtr0346598	FBgn0267317
FBtr0074750	FBgn0031057
FBtr0340612	FBgn0031057
FBtr0334767	FBgn0051414
FBtr0113405	FBgn0051414
FBtr0079779	FBgn0032089
FBtr0073806	FBgn0030501
FBtr0346874	FBgn0085802
FBtr0083346	FBgn0063261
FBtr0331436	FBgn0031602
FBtr0077459	FBgn0031602
FBtr0344920	FBgn0266631
FBtr0344919	FBgn0266631
FBtr0074576	FBgn0008635
FBtr0100565	FBgn0032259
FBtr0304137	FBgn0032259
FBtr0310013	FBgn0263649
FBtr0078893	FBgn0040466
FBtr0301690	FBgn0030455
FBtr0114451	FBgn0030349
FBtr0344702	FBgn0030349
FBtr0331591	FBgn0030349
FBtr0308070	FBgn0030349
FBtr0344703	FBgn0030349
FBtr0331594	FBgn0030349
FBtr0114452	FBgn0030349
FBtr0074932	FBgn0052212
FBtr0085185	FBgn0039523
FBtr0321256	FBgn0039523
FBtr0085806	FBgn0043900
FBtr0113101	FBgn0034645
FBtr0300680	FBgn0034645
FBtr0300679	FBgn0034645
FBtr0071663	FBgn0034645
FBtr0113102	FBgn0034645
FBtr0071505	FBgn0052673
FBtr0078831	FBgn0037296
FBtr0300305	FBgn0259959
FBtr0074611	FBgn0030947
FBtr0302803	FBgn0261567
FBtr0078078	FBgn0260933
FBtr0303763	FBgn0260933
FBtr0083929	FBgn0051200
FBtr0070001	FBgn0052826
FBtr0345154	FBgn0266698
FBtr0079319	FBgn0031848
FBtr0333349	FBgn0031848
FBtr0302290	FBgn0261363
FBtr0076468	FBgn0036004
FBtr0335267	FBgn0264958
FBtr0335268	FBgn0264958
FBtr0345746	FBgn0032211
FBtr0080066	FBgn0032211
FBtr0347046	FBgn0267600
FBtr0087442	FBgn0015602
FBtr0087441	FBgn0015602
FBtr0305588	FBgn0015602
FBtr0306290	FBgn0262882
FBtr0080833	FBgn0001086
FBtr0077223	FBgn0015527
FBtr0302365	FBgn0061188
FBtr0113530	FBgn0082925
FBtr0070099	FBgn0010019
FBtr0072690	FBgn0011854
FBtr0337046	FBgn0038961
FBtr0084231	FBgn0038961
FBtr0077861	FBgn0051940
FBtr0337035	FBgn0051051
FBtr0085296	FBgn0051051
FBtr0308763	FBgn0263335
FBtr0088960	FBgn0033186
FBtr0344624	FBgn0037519
FBtr0081773	FBgn0037519
FBtr0308566	FBgn0040066
FBtr0070438	FBgn0040066
FBtr0075132	FBgn0036784
FBtr0100878	FBgn0013695
FBtr0078028	FBgn0003916
FBtr0339965	FBgn0033900
FBtr0087580	FBgn0033900
FBtr0306913	FBgn0263033
FBtr0344871	FBgn0263033
FBtr0114336	FBgn0086060
FBtr0303227	FBgn0003870
FBtr0085828	FBgn0003870
FBtr0085829	FBgn0003870
FBtr0085827	FBgn0003870
FBtr0303228	FBgn0003870
FBtr0085830	FBgn0003870
FBtr0085825	FBgn0003870
FBtr0085826	FBgn0003870
FBtr0075572	FBgn0004591
FBtr0084716	FBgn0039250
FBtr0091759	FBgn0053758
FBtr0336688	FBgn0052814
FBtr0333133	FBgn0264517
FBtr0076652	FBgn0035907
FBtr0071286	FBgn0052708
FBtr0086029	FBgn0000043
FBtr0088682	FBgn0033344
FBtr0072136	FBgn0261794
FBtr0343299	FBgn0261794
FBtr0343300	FBgn0261794
FBtr0343301	FBgn0261794
FBtr0072139	FBgn0261794
FBtr0072138	FBgn0261794
FBtr0072137	FBgn0261794
FBtr0075034	FBgn0036847
FBtr0331282	FBgn0001990
FBtr0080764	FBgn0001990
FBtr0082028	FBgn0037685
FBtr0114455	FBgn0032337
FBtr0343623	FBgn0032337
FBtr0336835	FBgn0000286
FBtr0089647	FBgn0000286
FBtr0304887	FBgn0000286
FBtr0089649	FBgn0000286
FBtr0089648	FBgn0000286
FBtr0334563	FBgn0260003
FBtr0334564	FBgn0260003
FBtr0334565	FBgn0260003
FBtr0083766	FBgn0260003
FBtr0110919	FBgn0260003
FBtr0110915	FBgn0260003
FBtr0110918	FBgn0260003
FBtr0083765	FBgn0260003
FBtr0110916	FBgn0260003
FBtr0083764	FBgn0260003
FBtr0110917	FBgn0260003
FBtr0334562	FBgn0260003
FBtr0077619	FBgn0031468
FBtr0080160	FBgn0040967
FBtr0347267	FBgn0052582
FBtr0347268	FBgn0052582
FBtr0347269	FBgn0052582
FBtr0087159	FBgn0034129
FBtr0305980	FBgn0250786
FBtr0331654	FBgn0250786
FBtr0077674	FBgn0250786
FBtr0329836	FBgn0263867
FBtr0345953	FBgn0267003
FBtr0088065	FBgn0033651
FBtr0082920	FBgn0038219
FBtr0331156	FBgn0264090
FBtr0343982	FBgn0264090
FBtr0332994	FBgn0264090
FBtr0331157	FBgn0264090
FBtr0273188	FBgn0031568
FBtr0321291	FBgn0031568
FBtr0084126	FBgn0051343
FBtr0085360	FBgn0039627
FBtr0079388	FBgn0003046
FBtr0114354	FBgn0086078
FBtr0344285	FBgn0038756
FBtr0083823	FBgn0038756
FBtr0081283	FBgn0032796
FBtr0081282	FBgn0032796
FBtr0329963	FBgn0032796
FBtr0346848	FBgn0267476
FBtr0075936	FBgn0036320
FBtr0070861	FBgn0029826
FBtr0100360	FBgn0036493
FBtr0301185	FBgn0036493
FBtr0334105	FBgn0036493
FBtr0110881	FBgn0036493
FBtr0110880	FBgn0036493
FBtr0081130	FBgn0005617
FBtr0343118	FBgn0005617
FBtr0072395	FBgn0035088
FBtr0343505	FBgn0035088
FBtr0343504	FBgn0035088
FBtr0273230	FBgn0025681
FBtr0077645	FBgn0025681
FBtr0077644	FBgn0025681
FBtr0331653	FBgn0025681
FBtr0342597	FBgn0265798
FBtr0086471	FBgn0034463
FBtr0340595	FBgn0034463
FBtr0333236	FBgn0032475
FBtr0080492	FBgn0032475
FBtr0289981	FBgn0032475
FBtr0080491	FBgn0032475
FBtr0344697	FBgn0266574
FBtr0083183	FBgn0003483
FBtr0071688	FBgn0042180
FBtr0345664	FBgn0042180
FBtr0340264	FBgn0265588
FBtr0345754	FBgn0265588
FBtr0347027	FBgn0265588
FBtr0078844	FBgn0010313
FBtr0308120	FBgn0010313
FBtr0308119	FBgn0010313
FBtr0345141	FBgn0010313
FBtr0308118	FBgn0010313
FBtr0078207	FBgn0037004
FBtr0310402	FBgn0263750
FBtr0344372	FBgn0263750
FBtr0344371	FBgn0263750
FBtr0085649	FBgn0039774
FBtr0085645	FBgn0039774
FBtr0331357	FBgn0039774
FBtr0085648	FBgn0039774
FBtr0085646	FBgn0039774
FBtr0085647	FBgn0039774
FBtr0343866	FBgn0266219
FBtr0345755	FBgn0266219
