transcript_name	Gene_name	RAL-208-Unchallenged
NM_057915	Abi	3.012
NM_057916	Dl	-1.029
NM_057917	kraken	5.194
NM_057918	Vha44	7.158
NM_057920	SA	2.199
NM_057921	Rack1	9.800
NM_057922	Pi3K21B	2.495
NM_057923	Osbp	4.111
NM_057933	Alas	4.712
NM_057935	Aats-phe	3.896
NM_057938	dor	1.950
NM_057939	Nup154	2.639
NM_057940	Nup154	2.617
NM_057941	sdk	0.541
NM_057942	sdk	0.540
NM_057943	mira	1.883
NM_057944	mira	1.712
NM_057946	Nle	2.648
NM_057947	Thor	7.456
NM_057948	KdelR	6.068
NM_057949	D19B	2.166
NM_057950	Cht2	1.077
NM_057951	Ac13E	1.834
NM_057952	Rpn3	4.789
NM_057953	zf30C	3.027
NM_057956	D19A	2.000
NM_057957	vimar	2.081
NM_057958	qkr58E-3	4.074
NM_057959	CRMP	1.990
NM_057960	fray	3.684
NM_057961	a6	1.098
NM_057962	Uba1	4.839
NM_057963	dpp	1.441
NM_057965	SNF1A	5.171
NM_057966	RpL39	10.900
NM_057967	rnh1	4.155
NM_057969	RhoGEF2	3.530
NM_057970	amon	0.836
NM_057973	Parg	0.895
NM_057974	Dap160	2.566
NM_057975	Dap160	2.549
NM_057977	B4	1.431
NM_057981	ebi	3.589
NM_057984	Nmd3	4.275
NM_057986	Mct1	5.319
NM_057990	dwg	1.987
NM_057992	gbb	2.526
NM_057993	dnt	0.097
NM_057994	Patj	2.291
NM_057999	Srp54	3.756
NM_058000	Sodh-1	5.626
NM_058003	Sir2	2.596
NM_058005	Mkk4	3.990
NM_058006	Hop	5.560
NM_058007	E2f2	3.428
NM_058010	Flo	3.601
NM_058012	Pcd	3.734
NM_058013	p38b	4.490
NM_058018	agt	2.538
NM_058020	Trn	1.852
NM_058021	TER94	6.137
NM_058022	NTPase	5.905
NM_058023	Irp-1A	3.781
NM_058024	Bem46	2.613
NM_058025	und	5.504
NM_058026	ari-2	1.365
NM_058027	Ef1alpha48D	11.186
NM_058028	CG4585	4.609
NM_058029	CG4882	3.398
NM_058030	Thiolase	5.303
NM_058031	Ip259	7.311
NM_058032	Fpps	4.875
NM_058033	Bub3	2.424
NM_058035	slv	2.266
NM_058037	Int6	6.289
NM_058040	Faf	4.053
NM_058042	skpA	6.076
NM_058044	scf	0.513
NM_058045	scf	0.380
NM_058046	Ate1	3.602
NM_058047	alphaCop	4.738
NM_058048	homer	3.031
NM_058049	cdc16	-0.073
NM_058051	TBPH	3.010
NM_058052	TBPH	3.106
NM_058053	Sbf	1.026
NM_058054	Rap2l	4.329
NM_058055	JTBR	2.447
NM_058057	Inos	5.228
NM_058061	ApepP	5.373
NM_058063	smt3	6.529
NM_058064	nop5	4.566
NM_058065	aft	1.602
NM_058066	UbcD10	5.155
NM_058067	Tsc1	2.762
NM_058068	Traf4	1.177
NM_058070	Taf10b	4.237
NM_058071	RpII33	3.150
NM_058072	Rep	2.695
NM_058073	Eno	7.418
NM_058074	Pten	2.070
NM_058075	Pten	2.101
NM_058076	Pten	1.993
NM_058080	Eaat1	4.639
NM_058082	Apc2	0.849
NM_058084	Taz	3.435
NM_058085	tacc	2.985
NM_058086	tacc	3.012
NM_058088	drosha	1.980
NM_058089	Vha13	9.192
NM_058090	Tehao	3.349
NM_058091	Trap1	4.156
NM_058093	CHIP	4.305
NM_058094	CSN5	3.663
NM_058096	CSN4	3.414
NM_058097	Manf	5.723
NM_058100	Stam	3.951
NM_058101	Dnz1	2.417
NM_058102	drpr	3.936
NM_058103	Pfrx	3.809
NM_058104	Pfrx	3.757
NM_058105	CstF-64	1.815
NM_058106	Aac11	4.885
NM_058111	Akap200	3.485
NM_058112	Akap200	3.607
NM_058114	decay	7.718
NM_058115	Taf10	4.543
NM_058118	Kr-h1	1.054
NM_058119	Kr-h1	1.047
NM_058120	Ercc1	0.921
NM_058121	gammaSnap	3.773
NM_058124	Sur	0.115
NM_058125	Rpt1	5.422
NM_058126	Rpn6	5.558
NM_058128	Mst85C	2.265
NM_058129	Sps2	4.112
NM_058130	Sps2	4.272
NM_058131	CG6712	3.323
NM_058132	Slbp	2.330
NM_058133	ligatin	2.734
NM_058136	Actn	3.689
NM_058137	Actn	3.722
NM_058139	for	4.348
NM_058140	for	4.453
NM_058141	for	3.803
NM_058142	for	3.602
NM_058143	fs(1)K10	2.017
NM_058147	Adhr	7.748
NM_058148	Fs(2)Ket	1.796
NM_058151	fu	0.947
NM_058154	G-ialpha65A	4.433
NM_058155	Gld	1.525
NM_058156	Glt	-0.035
NM_058157	G-salpha60A	4.150
NM_058158	G-salpha60A	4.219
NM_058159	Sema-2a	1.198
NM_058161	Sce	2.183
NM_058162	Jafrac1	8.299
NM_078489	Cdk7	2.568
NM_078490	snf	4.668
NM_078492	Rnp4F	2.818
NM_078493	Mcm3	0.788
NM_078494	Mlc-c	7.465
NM_078496	mof	0.443
NM_078497	Act5C	8.352
NM_078498	rux	0.865
NM_078500	Mipp2	3.150
NM_078501	Nep1	3.228
NM_078502	sqh	6.168
NM_078503	Spx	2.175
NM_078504	Top3beta	2.016
NM_078506	PpV	3.594
NM_078508	RpL7A	9.990
NM_078509	dx	0.924
NM_078510	Mcm6	0.399
NM_078513	fz4	2.121
NM_078514	brk	0.568
NM_078516	CHES-1-like	2.974
NM_078518	RpS6	9.973
NM_078519	bys	3.596
NM_078520	sws	2.884
NM_078521	sn	0.448
NM_078523	fs(1)h	1.750
NM_078524	Smox	3.972
NM_078525	Traf6	1.791
NM_078527	Trxr-1	6.712
NM_078528	ND75	5.337
NM_078530	org-1	0.369
NM_078535	Nrg	2.276
NM_078538	Bx42	3.697
NM_078539	fh	2.050
NM_078540	His3.3B	6.652
NM_078541	Ost48	5.089
NM_078543	Dsor1	3.105
NM_078546	Idgf4	6.086
NM_078547	Yp2	4.909
NM_078548	Yp1	6.007
NM_078550	alpha-Man-I	1.154
NM_078551	Gip	8.218
NM_078554	sesB	8.436
NM_078555	Ant2	-0.096
NM_078556	Imp	0.313
NM_078557	Ork1	2.763
NM_078559	sev	-0.194
NM_078560	Hsp60	5.736
NM_078562	l(1)10Bb	3.948
NM_078563	dsh	1.889
NM_078564	hop	2.205
NM_078565	dlg1	2.392
NM_078568	Gs2	7.941
NM_078569	RpII215	2.860
NM_078570	nod	0.384
NM_078571	Met	1.392
NM_078573	bif	4.071
NM_078574	PhKgamma	3.664
NM_078576	CkIIbeta	4.976
NM_078577	Hsc70-3	8.140
NM_078584	LIMK1	0.859
NM_078585	CkIalpha	5.102
NM_078586	Tis11	3.189
NM_078587	hep	2.154
NM_078588	Bap60	3.277
NM_078589	sno	1.242
NM_078590	mew	2.396
NM_078592	NFAT	1.222
NM_078593	Yp3	5.393
NM_078594	rdgB	1.892
NM_078595	ben	5.500
NM_078597	mRpL38	2.988
NM_078598	mRpS25	3.545
NM_078599	NetA	3.249
NM_078601	rut	2.072
NM_078602	Flo-2	2.513
NM_078604	hiw	2.121
NM_078605	gce	3.294
NM_078606	Top1	3.607
NM_078609	Ahcy13	5.323
NM_078610	Actr13E	3.130
NM_078611	mRpL3	3.470
NM_078612	mRpS30	3.823
NM_078613	Rhp	2.842
NM_078614	sd	3.321
NM_078615	Myb	3.668
NM_078616	Pkcdelta	1.029
NM_078631	CycD	2.540
NM_078633	Stim	4.426
NM_078636	exd	4.460
NM_078637	vap	2.360
NM_078638	disco	-0.369
NM_078639	kat80	1.885
NM_078640	eas	5.182
NM_078641	caz	3.786
NM_078642	Cyp1	8.245
NM_078643	nonA	3.042
NM_078644	Fur2	0.851
NM_078645	mei-41	-1.198
NM_078646	Anxb11	4.133
NM_078648	Arp14D	5.304
NM_078649	Pp2B-14D	2.408
NM_078650	Cap	2.218
NM_078651	mbt	1.481
NM_078652	RpS19a	9.432
NM_078653	r	1.693
NM_078654	if	2.355
NM_078655	mRpL22	3.883
NM_078658	RpS5a	9.955
NM_078659	baz	1.473
NM_078661	Fim	5.370
NM_078664	beta-Spec	5.280
NM_078666	Socs16D	2.364
NM_078667	e(y)1	2.577
NM_078671	dik	1.911
NM_078672	scu	4.719
NM_078673	Taf8	1.403
NM_078674	wupA	6.505
NM_078675	ari-1	2.971
NM_078676	betaCop	4.615
NM_078677	Tsf1	3.668
NM_078682	bnb	2.356
NM_078683	Pvf1	2.588
NM_078684	pcm	2.299
NM_078685	Grip84	1.515
NM_078686	car	1.905
NM_078687	Zw	5.704
NM_078688	dome	2.596
NM_078689	Mer	2.423
NM_078690	Cdc42	5.869
NM_078691	Bap	3.861
NM_078693	Nep3	2.080
NM_078695	Rab10	5.210
NM_078696	Syx16	2.961
NM_078698	cactin	1.924
NM_078699	mal	3.471
NM_078701	shakB	-1.255
NM_078702	Ser6	7.152
NM_078704	dod	3.204
NM_078705	pen	3.359
NM_078706	37135	2.656
NM_078709	slgA	2.564
NM_078710	Hlc	4.721
NM_078711	mst	1.084
NM_078712	lcs	5.498
NM_078713	S6kII	1.067
NM_078714	fog	1.024
NM_078715	l(2)gl	4.454
NM_078716	mRpL10	4.059
NM_078717	kis	1.943
NM_078719	smo	1.010
NM_078720	Spp	5.015
NM_078721	Ets21C	-1.046
NM_078725	aru	2.151
NM_078726	S	0.484
NM_078727	ast	1.912
NM_078731	aop	2.868
NM_078733	Rab5	6.022
NM_078738	RpS21	9.654
NM_078739	Prx6005	3.857
NM_078740	lilli	1.710
NM_078741	gkt	0.858
NM_078742	Ptpa	2.366
NM_078743	msl-2	0.834
NM_078745	ed	1.383
NM_078747	Atet	1.768
NM_078749	mRpS2	3.490
NM_078750	Cf2	2.850
NM_078752	mRpL24	4.543
NM_078754	Trip1	6.628
NM_078755	His3.3A	6.594
NM_078756	qtc	3.043
NM_078760	GluRIIA	-0.073
NM_078762	lid	3.189
NM_078764	H2.0	0.640
NM_078765	mtm	3.415
NM_078766	Kr-h2	5.905
NM_078769	cup	1.441
NM_078773	ade3	1.718
NM_078774	Mnn1	1.649
NM_078777	Ndae1	5.113
NM_078782	TepII	1.347
NM_078783	TepIII	1.230
NM_078785	Pvr	3.123
NM_078787	Aats-ala	4.665
NM_078790	Dh31	2.113
NM_078791	Tsp29Fa	8.421
NM_078792	Tsp29Fb	9.070
NM_078793	alien	4.121
NM_078794	Try29F	6.305
NM_078797	tai	2.598
NM_078799	numb	3.134
NM_078800	Gdi	6.358
NM_078801	jp	2.468
NM_078802	Trx-2	6.972
NM_078804	yip2	5.869
NM_078805	Dref	3.075
NM_078806	RpL13	9.308
NM_078807	RpL7	10.128
NM_078808	Pros35	5.298
NM_078809	me31B	5.201
NM_078813	mRpS7	4.705
NM_078814	Myo31DF	5.724
NM_078815	Lrr47	0.012
NM_078818	Ast-C	5.096
NM_078823	mre11	1.154
NM_078834	pdm2	0.057
NM_078836	Vha68-1	1.162
NM_078837	CAH1	7.615
NM_078838	cenG1A	3.099
NM_078840	smi35A	1.862
NM_078841	spel1	-0.568
NM_078843	osp	-0.008
NM_078844	l(2)35Bd	1.092
NM_078846	yellow-c	1.981
NM_078847	ck	1.328
NM_078848	vig	4.945
NM_078849	Cul-3	3.641
NM_078857	heix	2.453
NM_078858	Syx5	4.706
NM_078859	chif	1.473
NM_078860	Tpr2	6.094
NM_078861	VhaSFD	7.139
NM_078862	yellow-b	1.859
NM_078863	Mhc	6.029
NM_078864	Cas	2.953
NM_078865	Dif	2.516
NM_078866	fws	3.181
NM_078869	Socs36E	1.639
NM_078871	RpS26	10.042
NM_078872	bsf	3.787
NM_078873	MESR3	4.489
NM_078874	mRpL13	3.683
NM_078876	Ddc	1.401
NM_078877	Pax	4.536
NM_078878	Top3alpha	1.482
NM_078879	TepIV	4.221
NM_078880	Lar	0.250
NM_078882	mRpS18B	3.168
NM_078883	Ugt37a1	1.835
NM_078884	betaInt-nu	3.931
NM_078885	Mpp6	2.809
NM_078888	Tsp39D	2.825
NM_078890	Df31	4.885
NM_078891	tsh	0.347
NM_078896	sxc	4.287
NM_078901	Act42A	5.252
NM_078902	bin3	1.678
NM_078903	Pld	4.898
NM_078904	Cyp6a2	7.010
NM_078905	Tsp42Ec	7.239
NM_078906	Tsp42Ed	7.414
NM_078907	Tsp42Ee	5.198
NM_078908	Tsp42Ef	3.708
NM_078909	Tsp42Eg	5.277
NM_078911	Tsp42Ei	2.271
NM_078912	Tsp42Ej	1.213
NM_078914	Tsp42El	3.401
NM_078915	lbm	2.185
NM_078919	Tsp42Eq	6.132
NM_078920	Tsp42Er	6.054
NM_078921	Cyp9b1	-3.211
NM_078922	Cyp9b2	6.811
NM_078925	Dscam	0.451
NM_078928	sax	2.805
NM_078931	lin19	3.768
NM_078932	Or43b	0.725
NM_078934	sut1	3.801
NM_078935	Socs44A	3.217
NM_078937	ptc	1.893
NM_078938	Ggamma1	6.571
NM_078939	Pgi	6.685
NM_078940	Su(var)2-10	2.819
NM_078947	Pka-R2	3.817
NM_078948	Def	1.125
NM_078949	mRpL42	4.152
NM_078950	cdc2rk	2.094
NM_078952	Pfk	3.873
NM_078956	Syb	7.027
NM_078959	Prx2540-2	-2.914
NM_078960	G-oalpha47A	2.587
NM_078961	whd	4.753
NM_078962	psq	1.565
NM_078963	Rab3	-0.144
NM_078967	zetaTry	6.418
NM_078968	etaTry	6.109
NM_078969	thetaTry	8.507
NM_078971	iotaTry	7.256
NM_078973	Drip	4.087
NM_078974	E(Pc)	1.593
NM_078977	tou	1.408
NM_078978	Buffy	4.174
NM_078979	Damm	7.167
NM_078980	rho-7	3.505
NM_078981	otk	0.456
NM_078982	RpIII128	2.153
NM_078983	Cct5	5.617
NM_078984	SmF	3.620
NM_078986	Cam	8.201
NM_078988	Dyb	2.400
NM_078989	Lac	2.490
NM_078992	fra	0.630
NM_078993	Amph	4.248
NM_078995	Iswi	2.469
NM_078998	Nmda1	5.213
NM_079000	Mdr49	5.338
NM_079001	Psc	-0.623
NM_079002	Su(z)2	-0.085
NM_079003	GLaz	4.179
NM_079008	fl(2)d	3.078
NM_079009	shot	3.595
NM_079010	AGO1	2.653
NM_079011	Cp1	7.960
NM_079012	RN-tre	1.803
NM_079013	mRpS16	4.058
NM_079014	cg	2.844
NM_079016	Mdr50	4.931
NM_079017	Hsc70-5	5.655
NM_079018	LamC	4.505
NM_079019	RpI1	2.793
NM_079023	BEAF-32	3.088
NM_079024	Cyp6a9	5.214
NM_079025	Cyp6a8	4.491
NM_079026	scb	4.178
NM_079027	Arf51F	4.601
NM_079029	Mlf	4.082
NM_079030	Strn-Mlck	1.603
NM_079031	ATPCL	6.182
NM_079032	Dg	1.928
NM_079033	Asph	1.792
NM_079035	Tsf3	0.482
NM_079036	fidipidine	1.957
NM_079037	JhI-26	6.104
NM_079040	RpLP2	10.601
NM_079041	Fen1	2.017
NM_079042	tef	0.889
NM_079043	GstS1	6.414
NM_079044	Amy-d	3.701
NM_079046	EDTP	2.909
NM_079047	robl	4.884
NM_079048	qkr54B	0.836
NM_079049	cyp33	3.029
NM_079050	RpL18A	10.188
NM_079051	MESR4	1.426
NM_079052	POSH	1.000
NM_079053	Rab4	4.781
NM_079054	Dcr-2	3.744
NM_079055	lack	3.398
NM_079056	Mapmodulin	5.209
NM_079057	Dp1	6.225
NM_079058	slim	2.684
NM_079059	Prp19	3.544
NM_079060	Pepck	2.251
NM_079061	mRpS28	3.593
NM_079062	edl	0.309
NM_079063	DptB	-0.764
NM_079064	sano	-1.345
NM_079067	cora	4.064
NM_079068	FK506-bp2	7.040
NM_079069	Fak56D	2.124
NM_079070	Elongin-C	5.562
NM_079071	betaTub56D	7.275
NM_079076	Act57B	7.654
NM_079077	Pu	1.787
NM_079078	Acox57D-p	5.686
NM_079079	Acox57D-d	5.462
NM_079080	MESK2	5.369
NM_079081	Tbp	2.152
NM_079085	qkr58E-1	2.073
NM_079086	qkr58E-2	3.045
NM_079087	mRpS29	3.264
NM_079088	ppa	2.424
NM_079089	RpL23	10.348
NM_079091	nahoda	3.078
NM_079093	Fib	4.556
NM_079096	yellow-d	2.129
NM_079103	l(2)efl	6.643
NM_079104	mRpL43	3.610
NM_079105	l(2)not	2.259
NM_079106	Ssrp	3.356
NM_079107	usnp	3.419
NM_079109	ken	1.231
NM_079111	Tal	7.469
NM_079112	Adk2	6.613
NM_079113	gek	1.675
NM_079114	enok	1.403
NM_079115	Dat	7.833
NM_079116	DnaJ-60	2.798
NM_079118	betaTub60D	2.094
NM_079121	Mov34	4.987
NM_079125	Nurf-38	6.539
NM_079126	Cyp9c1	4.257
NM_079127	Pof	1.913
NM_079128	Mmp1	4.473
NM_079131	Eap	3.066
NM_079132	key	4.364
NM_079135	emp	6.001
NM_079136	zip	4.596
NM_079137	uzip	0.498
NM_079140	gol	0.170
NM_079145	Mtch	4.699
NM_079146	mRpL17	3.585
NM_079147	mth	2.193
NM_079149	klar	4.295
NM_079150	Cypl	3.767
NM_079151	CkIIalpha-i3	0.806
NM_079152	emc	5.799
NM_079153	Gr61a	-4.888
NM_079154	Glut1	3.442
NM_079155	bab2	3.068
NM_079158	LysB	5.870
NM_079159	rho	-3.125
NM_079162	RpL23A	9.906
NM_079163	mu2	-0.236
NM_079165	mRpL23	3.009
NM_079166	dos	1.345
NM_079167	Pxn	0.437
NM_079169	mRpS35	3.382
NM_079172	BtbVII	2.479
NM_079173	pfk	1.844
NM_079174	rasp	2.919
NM_079175	Hsp83	8.339
NM_079176	kst	5.010
NM_079177	Drs	0.419
NM_079178	sty	1.939
NM_079180	Eip63E	2.509
NM_079181	Scsalpha	5.471
NM_079185	Ubi-p63E	3.066
NM_079186	mge	5.125
NM_079191	RfC4	2.290
NM_079192	Rop	4.857
NM_079193	Ras64B	3.579
NM_079194	Akh	4.511
NM_079197	ImpL2	1.429
NM_079198	ago	2.546
NM_079199	TfIIEbeta	3.469
NM_079200	Hexo1	5.600
NM_079201	mRpS6	3.849
NM_079202	Syx17	3.205
NM_079204	Tie	0.908
NM_079205	Dhc64C	2.674
NM_079207	Srp54k	4.580
NM_079208	Aats-ala-m	2.385
NM_079209	lama	2.526
NM_079210	Klp64D	2.332
NM_079212	DnaJ-1	5.570
NM_079213	Ubp64E	4.233
NM_079214	Txl	5.270
NM_079215	Cralbp	2.438
NM_079217	S6k	4.337
NM_079218	vn	-0.898
NM_079219	Bj1	2.567
NM_079220	yip7	12.464
NM_079222	sfl	2.420
NM_079224	vvl	-1.005
NM_079226	bin	0.408
NM_079227	msl-3	1.478
NM_079228	Dbi	8.999
NM_079229	melt	1.554
NM_079230	corn	2.538
NM_079231	Neos	2.131
NM_079233	lark	4.612
NM_079234	qm	3.709
NM_079235	smid	3.650
NM_079237	Cyp4d8	2.860
NM_079238	lqf	4.450
NM_079240	Clk	2.324
NM_079241	pbl	0.230
NM_079242	RNaseX25	4.315
NM_079243	nmo	-0.185
NM_079244	Arp66B	5.648
NM_079245	Nmt	3.875
NM_079246	Rab-RP3	3.516
NM_079249	Gug	2.182
NM_079250	foi	3.131
NM_079251	RpL14	10.159
NM_079253	h	5.092
NM_079258	Prm	5.234
NM_079259	dally	3.745
NM_079261	Tsp66E	2.247
NM_079262	GNBP3	2.198
NM_079263	smg	0.892
NM_079264	Argk	8.696
NM_079265	bol	0.636
NM_079266	Dhpr	3.684
NM_079269	Fdxh	2.615
NM_079273	Hsp26	2.693
NM_079275	Hsp23	2.855
NM_079276	Hsp27	0.662
NM_079277	aay	5.267
NM_079278	RpS17	10.171
NM_079279	Uch-L3	3.312
NM_079280	RpS9	10.093
NM_079282	LanB2	2.075
NM_079286	UbcD4	5.020
NM_079287	ATPsyn-b	6.886
NM_079289	I-2	4.078
NM_079290	Gap1	1.225
NM_079292	CalpB	2.211
NM_079293	Nc	2.777
NM_079295	Gem3	0.647
NM_079296	hay	2.418
NM_079297	E(z)	2.624
NM_079298	mRpL2	3.314
NM_079299	Ufd1-like	4.014
NM_079302	TfIIEalpha	2.859
NM_079304	Pi3K68D	3.384
NM_079305	Klp68D	1.149
NM_079307	byn	1.930
NM_079308	viaf	3.719
NM_079309	yps	4.879
NM_079310	Nrx-IV	1.673
NM_079314	Adk1	4.198
NM_079316	Gap69C	4.201
NM_079319	eIF-2beta	6.535
NM_079320	Tsf2	1.432
NM_079321	ara	1.198
NM_079322	caup	1.782
NM_079323	mirr	0.359
NM_079324	Ptp69D	1.561
NM_079325	Klc	4.307
NM_079327	mRpL20	4.559
NM_079329	RpS4	9.557
NM_079330	Syx13	4.079
NM_079331	trn	0.002
NM_079332	caps	3.134
NM_079335	bru-3	-0.589
NM_079336	Hml	-2.199
NM_079337	Gl	3.244
NM_079338	Meics	1.738
NM_079344	stwl	0.441
NM_079345	Mpcp	8.159
NM_079346	RecQ5	1.942
NM_079347	dlp	2.148
NM_079350	mnd	-0.094
NM_079351	mRpL39	2.633
NM_079352	Prosbeta2	5.574
NM_079355	Pdi	7.427
NM_079356	Tak1	2.790
NM_079361	Eip71CD	7.120
NM_079362	mex1	7.122
NM_079363	CrebA	2.879
NM_079371	comm	0.624
NM_079372	CkIIalpha-i1	2.001
NM_079373	Pka-C3	3.402
NM_079374	Arf72A	4.803
NM_079375	DNApol-delta	0.114
NM_079376	mRpS31	3.294
NM_079377	th	5.370
NM_079378	Taf4	2.806
NM_079379	SsRbeta	6.157
NM_079380	mRpS34	3.740
NM_079382	fax	1.585
NM_079383	aos	-0.817
NM_079385	Mipp1	8.422
NM_079386	mbf1	5.834
NM_079387	nxf2	-0.133
NM_079388	Smn	2.588
NM_079389	Syx8	3.810
NM_079390	tra	3.469
NM_079391	Pros26	5.363
NM_079392	Su(P)	3.853
NM_079393	Mo25	4.195
NM_079394	Galpha73B	5.056
NM_079395	Dab	0.991
NM_079396	TSG101	4.356
NM_079398	TpnC73F	5.307
NM_079401	blot	0.964
NM_079402	frc	4.040
NM_079403	CycT	2.799
NM_079405	Krn	3.679
NM_079406	Adgf-A	5.782
NM_079408	Tsp74F	2.367
NM_079409	Eip75B	1.597
NM_079410	mRpS26	3.956
NM_079411	mus304	0.694
NM_079412	W	-0.665
NM_079416	not	1.801
NM_079417	GNBP2	1.287
NM_079418	GNBP1	1.496
NM_079419	ftz-f1	2.016
NM_079426	Indy	6.221
NM_079427	Ugt	2.806
NM_079428	CSN1b	3.431
NM_079430	MESR6	1.683
NM_079431	fz2	2.548
NM_079432	rept	2.957
NM_079433	nes	4.252
NM_079435	Shal	1.077
NM_079436	ash1	0.919
NM_079437	Taf6	2.798
NM_079439	asf1	2.571
NM_079441	CG42637	3.608
NM_079442	HLH106	5.707
NM_079443	Kap-alpha1	3.925
NM_079444	cyc	2.469
NM_079445	Deaf1	2.381
NM_079446	trc	3.450
NM_079447	Papss	2.717
NM_079448	Rab8	3.828
NM_079449	Ac76E	1.528
NM_079453	gig	2.598
NM_079454	Clc	5.963
NM_079456	Snap	4.838
NM_079458	Ide	3.316
NM_079459	Las	3.219
NM_079460	Psn	3.824
NM_079461	mRpL15	3.462
NM_079463	kni	1.276
NM_079465	Pka-R1	3.536
NM_079466	CSN3	4.053
NM_079467	fng	-0.202
NM_079468	Sin	2.208
NM_079469	ko	0.603
NM_079470	Ac78C	0.110
NM_079471	Eip78C	-2.007
NM_079472	AcCoAS	6.078
NM_079473	ppl	3.927
NM_079475	Pc	0.328
NM_079476	Aef1	3.334
NM_079479	Hr78	3.350
NM_079480	Pros54	5.320
NM_079481	Syn1	0.438
NM_079483	CycH	2.318
NM_079484	mub	2.481
NM_079486	Act79B	0.673
NM_079487	RpLP0	9.498
NM_079488	Ddx1	2.737
NM_079489	Csp	5.083
NM_079490	Hem	2.465
NM_079491	Ten-m	-0.182
NM_079494	nrm	1.527
NM_079495	alpha-Cat	4.047
NM_079496	abs	2.217
NM_079500	Dip2	3.477
NM_079502	Karybeta3	5.881
NM_079503	Nep2	-0.153
NM_079505	Gnf1	1.736
NM_079506	UbcD6	4.794
NM_079507	corto	1.399
NM_079508	cno	1.945
NM_079512	ksr	1.587
NM_079513	Vha26	8.698
NM_079514	exba	7.183
NM_079515	Rga	4.094
NM_079516	Atu	2.512
NM_079519	Rm62	6.522
NM_079522	TfIIFalpha	3.323
NM_079526	Alh	0.951
NM_079528	lap	2.566
NM_079533	alpha-Est10	4.112
NM_079534	alpha-Est9	2.540
NM_079535	alpha-Est8	4.221
NM_079537	alpha-Est7	6.261
NM_079540	alphaTub84D	3.508
NM_079541	alpha-Est5	6.307
NM_079542	alpha-Est4	3.646
NM_079543	alpha-Est3	4.598
NM_079544	alpha-Est2	0.659
NM_079545	alpha-Est1	4.201
NM_079546	mRpS9	4.412
NM_079547	Prat	3.364
NM_079548	dsx	0.700
NM_079549	puc	3.550
NM_079550	RpA-70	3.083
NM_079551	mRpL1	3.507
NM_079554	stck	5.372
NM_079560	mRpL19	3.370
NM_079561	pum	-0.891
NM_079562	D1	3.933
NM_079564	Fps85D	3.500
NM_079567	alpha-Man-II	0.755
NM_079568	RhoL	6.698
NM_079569	Crc	8.411
NM_079570	Fst	4.939
NM_079571	dmt	1.458
NM_079572	hyd	2.964
NM_079574	Snap24	2.906
NM_079575	MtnA	6.979
NM_079579	Irp-1B	4.521
NM_079581	TfIIFbeta	3.095
NM_079582	mRpL37	3.143
NM_079583	Rbp1	4.530
NM_079585	Tsp86D	1.699
NM_079586	Fdh	5.928
NM_079587	Sodh-2	0.423
NM_079588	Adk3	4.598
NM_079590	Ugt35a	5.860
NM_079591	RpS25	9.874
NM_079592	RpL3	10.023
NM_079593	pros	-0.427
NM_079594	mRpL40	3.059
NM_079595	mus309	1.069
NM_079596	Taf12	3.174
NM_079597	Ho	3.723
NM_079600	mfas	4.659
NM_079602	GstD1	10.183
NM_079604	Pros25	5.819
NM_079606	mbo	1.907
NM_079607	Arp87C	4.960
NM_079608	Past1	4.663
NM_079609	mus308	-0.063
NM_079610	Paip2	3.577
NM_079612	CtBP	3.798
NM_079613	ry	3.693
NM_079615	Hsc70-2	-1.201
NM_079618	Su(var)3-7	1.660
NM_079619	poly	4.215
NM_079625	su(Hw)	2.898
NM_079627	mRpL11	2.862
NM_079628	His4r	7.733
NM_079629	smp-30	9.645
NM_079630	Caf1	3.778
NM_079631	mRpS10	3.167
NM_079632	Hsc70-4	9.481
NM_079633	Su(var)3-9	2.284
NM_079634	Oscp	6.905
NM_079635	Cp190	3.559
NM_079636	Tm1	6.106
NM_079637	Tm2	6.523
NM_079638	ea	1.040
NM_079639	mRpL9	4.278
NM_079640	FK506-bp1	5.008
NM_079641	Aats-ser	2.526
NM_079642	ldlCp	3.496
NM_079645	glob1	6.035
NM_079646	blp	3.716
NM_079647	Sap47	2.414
NM_079649	mor	2.997
NM_079653	Bin1	2.910
NM_079654	sra	4.445
NM_079655	asun	1.019
NM_079656	mRpS33	3.476
NM_079658	mRpS11	4.045
NM_079659	cher	3.401
NM_079661	CREG	4.082
NM_079663	Prx3	4.779
NM_079665	sll	2.697
NM_079667	AttD	-1.791
NM_079668	osa	2.074
NM_079669	Fsh	2.946
NM_079670	htl	1.601
NM_079672	Cbp20	3.702
NM_079673	fru	-2.569
NM_079675	dnk	2.604
NM_079676	P5cr	3.844
NM_079677	cdi	4.116
NM_079678	ATPsyn-d	6.655
NM_079679	sqz	-0.768
NM_079680	vib	5.760
NM_079684	Surf6	3.090
NM_079685	Hs6st	0.687
NM_079689	MtnB	6.003
NM_079691	TFAM	4.073
NM_079692	Elongin-B	4.834
NM_079693	37500	3.805
NM_079694	H	0.538
NM_079697	RpS20	9.917
NM_079699	Calx	3.976
NM_079701	Mvl	4.748
NM_079702	Cortactin	4.670
NM_079703	r-l	3.421
NM_079705	rtet	3.579
NM_079706	slmb	3.144
NM_079712	InR	-2.198
NM_079713	E2f	4.029
NM_079714	GABA-B-R2	-0.399
NM_079715	RpI12	2.343
NM_079716	tsl	1.150
NM_079717	CASK	3.080
NM_079719	glec	2.033
